CLUSTER,NAME,MEM.SHIP
2,mmu-miR-7040-5p_cor,0.258895376162754
2,mmu-miR-7651-5p_cor,0.10444913372761
2,mmu-miR-384-3p_cor,0.111743805218666
2,mmu-miR-203-5p_cor,0.0916453029790331
2,mmu-miR-6929-5p_cor,0.0754905151116765
2,mmu-miR-701-3p_cor,0.193333904504951
2,mmu-miR-764-5p_cor,0.253948677322791
2,mmu-miR-21a-5p_cor,0.0812250050352884
2,mmu-miR-664-3p_cor,0.41873017049691
2,mmu-miR-7046-3p_cor,0.474099211855337
2,mmu-miR-574-3p_cor,0.0825351105219403
2,mmu-miR-6970-3p_cp,0.441920459816668
2,mmu-miR-181b-2-3p_cp,0.074265061078814
2,mmu-miR-7080-5p_cp,0.17167508393189
2,mmu-miR-6917-5p_cp,0.0959907193347477
2,mmu-miR-6937-3p_cp,0.559147153541879
2,mmu-miR-6994-5p_cp,0.103637865321235
2,mmu-miR-12193-5p_cp,0.15440681811333
2,mmu-miR-7055-3p_svz,0.188511259122308
2,mmu-miR-103-2-5p_svz,0.100586429747561
2,mmu-miR-5116_svz,0.121128161657341
2,mmu-miR-3473h-5p_svz,0.178782567844136
2,mmu-miR-6993-5p_svz,0.214574552261102
2,mmu-miR-135a-1-3p_svz,0.189597644541468
2,mmu-miR-6973b-5p_svz,0.0866798496469933
2,mmu-let-7i-5p_svz,0.0782748646746938
2,mmu-let-7a-5p_svz,0.135663486862637
2,mmu-miR-679-5p_cc,0.161352529380597
2,mmu-miR-7044-5p_cc,0.0771722682199262
2,mmu-miR-5126_cc,0.428611817060399
2,mmu-miR-186-3p_cc,0.207383499342091
2,mmu-miR-6915-3p_cc,0.1156356125205
2,mmu-miR-193a-5p_cc,0.186447008998784
2,mmu-miR-3057-5p_cc,0.0831594285227313
2,mmu-miR-770-5p_cc,0.0783272412834971
2,mmu-miR-1981-5p_cc,0.258747693023054
2,mmu-miR-331-5p_cc,0.305025301152586
2,mmu-miR-127-3p_cc,0.164919111337198
2,mmu-miR-3086-3p_cc,0.347064741850374
2,mmu-miR-667-3p_cc,0.206710813503897
2,mmu-miR-188-5p_cc,0.187056688482734
2,mmu-miR-330-3p_cc,0.358767526079442
2,mmu-miR-324-3p_cc,0.387777439704774
2,mmu-miR-879-5p_cc,0.18573470419149
2,mmu-miR-374b-5p_cc,0.135341375915516
2,mmu-miR-500-3p_cc,0.44053692844863
2,mmu-miR-378d_cc,0.161544003780051
2,mmu-miR-138-2-3p_cc,0.30543652688935
2,mmu-miR-192-3p_cc,0.230129612989144
2,mmu-miR-3088-3p_cc,0.128096874102002
2,mmu-miR-701-3p_cc,0.117738362560388
2,mmu-miR-664-5p_cc,0.0939473573527041
2,mmu-miR-6988-3p_cc,0.433937739771033
2,mmu-miR-6989-3p_cc,0.113502369971481
2,mmu-miR-12182-3p_cc,0.192616654661249
2,mmu-miR-7008-5p_th,0.0552389402934826
2,mmu-miR-124-3p_th,0.1414415402633
2,mmu-miR-128-1-5p_th,0.193628525819803
2,mmu-miR-130b-3p_th,0.118681729149461
2,mmu-miR-455-5p_th,0.12537108383005
2,mmu-miR-29b-1-5p_th,0.584943355079566
2,mmu-miR-1193-3p_th,0.16183236341847
2,mmu-miR-3077-3p_th,0.123009275858565
2,mmu-miR-23b-5p_th,0.0620226002690935
2,mmu-miR-652-5p_th,0.320735931172077
2,mmu-miR-31-3p_th,0.30975962838661
2,mmu-miR-431-3p_th,0.24536461626525
2,mmu-miR-329-5p_th,0.298723029120855
2,mmu-miR-191-5p_th,0.134108534312786
2,mmu-miR-300-5p_th,0.117691709991576
2,mmu-miR-3072-3p_th,0.0994140764372325
2,mmu-miR-3103-3p_th,0.193955574922052
2,mmu-miR-5616-5p_th,0.173144094021157
2,mmu-miR-6395_th,0.0720832771693033
2,mmu-miR-6899-3p_th,0.0857145627049124
2,mmu-miR-376b-3p_th,0.0662498234025084
2,mmu-miR-107-5p_th,0.175630792407597
2,mmu-miR-380-3p_th,0.134282034966588
2,mmu-miR-184-3p_th,0.0975287794975959
2,mmu-miR-29b-3p_th,0.262692054280371
2,mmu-miR-344d-3p_th,0.290018250618519
2,mmu-miR-1839-5p_th,0.334879525900763
2,mmu-miR-30a-5p_th,0.122816289512571
2,mmu-miR-6944-5p_th,0.150522943309731
2,mmu-miR-142a-5p_th,0.107564148975192
2,mmu-miR-592-5p_th,0.291199240496953
2,mmu-miR-183-5p_th,0.336726516834778
2,mmu-miR-136-5p_th,0.367044321754422
2,mmu-miR-29a-5p_th,0.0703539959091326
2,mmu-miR-1843b-5p_th,0.242275768487226
2,mmu-miR-497a-5p_th,0.1807233391857
2,mmu-miR-764-5p_th,0.189545620547975
2,mmu-let-7f-1-3p_th,0.208011489891347
2,mmu-miR-6967-5p_th,0.0432770962994038
2,mmu-let-7f-2-3p_th,0.110220260199126
2,mmu-miR-126a-5p_th,0.161202632814824
2,mmu-miR-16-5p_th,0.240757860457504
2,mmu-miR-32-5p_th,0.118014318778096
2,mmu-miR-3473g_th,0.32291590735782
2,mmu-miR-376a-5p_th,0.130569651323297
2,mmu-miR-136-3p_th,0.281872278885248
2,mmu-miR-467h_hi,0.157304426044619
2,mmu-miR-467c-3p_hi,0.33164837728925
2,mmu-miR-7042-3p_hi,0.0929151403293282
2,mmu-miR-7054-5p_hi,0.189999213828158
2,mmu-miR-3083b-3p_hi,0.167965341517631
2,mmu-miR-223-5p_hi,0.190467087947878
2,mmu-miR-6951-5p_hi,0.197774026979811
2,mmu-miR-6908-5p_hi,0.0843110389442264
2,mmu-miR-212-5p_hi,0.0907125712909186
2,mmu-miR-296-5p_hy,0.0907371677522887
2,mmu-miR-298-3p_hy,0.314659571570173
2,mmu-miR-5104b-5p_hy,0.0859218464892471
2,mmu-miR-130a-5p_hy,0.182998957195409
2,mmu-miR-582-3p_hy,0.113486537508453
2,mmu-miR-3105-5p_hy,0.162005922410864
2,mmu-miR-485-3p_hy,0.14225860290828
2,mmu-miR-103-2-5p_hy,0.320663671778304
2,mmu-miR-337-3p_hy,0.555160454031037
2,mmu-miR-423-3p_hy,0.158271858696468
2,mmu-miR-7081-3p_hy,0.251597209324538
2,mmu-miR-34b-5p_hy,0.173758267869476
2,mmu-miR-146b-3p_hy,0.0749004637025946
2,mmu-miR-5121_hy,0.230326755011845
2,mmu-miR-301a-3p_hy,0.0746051070584523
2,mmu-miR-3064-3p_hy,0.214907164279516
2,mmu-miR-1843a-5p_hy,0.0864790432678893
2,mmu-miR-330-5p_hy,0.0465606316760689
2,mmu-miR-344c-3p_hy,0.0912305572684008
2,mmu-miR-194-2-3p_hy,0.0856278204352708
2,mmu-miR-344g-3p_hy,0.123961617439286
2,mmu-miR-141-3p_hy,0.165334025283701
2,mmu-miR-350-5p_hy,0.0464177934822748
2,mmu-miR-1843b-5p_hy,0.0800025908190359
2,mmu-miR-101a-5p_hy,0.242116357321216
2,mmu-miR-30c-2-3p_hy,0.0956647775526969
2,mmu-miR-200b-5p_hy,0.157549046161628
2,mmu-miR-653-3p_hy,0.428384623733329
2,mmu-let-7d-3p_hy,0.113912708256666
2,mmu-miR-877-3p_hy,0.138875423228984
2,mmu-miR-669a-5p_plx,0.185300548660969
2,mmu-miR-669p-5p_plx,0.185300548660969
2,mmu-miR-670-3p_plx,0.216414505577026
2,mmu-miR-466h-5p_plx,0.445530831655405
2,mmu-miR-467a-5p_plx,0.129886708931808
2,mmu-miR-467b-5p_plx,0.129886708931808
2,mmu-miR-3098-5p_plx,0.270782410911644
2,mmu-miR-466d-3p_plx,0.0859177730242706
2,mmu-miR-669b-5p_plx,0.198783425500102
2,mmu-miR-466b-3p_plx,0.259813978022031
2,mmu-miR-466i-5p_plx,0.0856062582127556
2,mmu-miR-466a-3p_plx,0.243100453727271
2,mmu-miR-466c-3p_plx,0.243100453727271
2,mmu-miR-466e-3p_plx,0.243100453727271
2,mmu-miR-466p-3p_plx,0.243100453727271
2,mmu-miR-1964-5p_plx,0.224444043819959
2,mmu-miR-669h-5p_plx,0.383627928317224
2,mmu-miR-669k-5p_plx,0.10130296540452
2,mmu-miR-6970-3p_plx,0.190716238883602
2,mmu-miR-370-3p_plx,0.309214716501141
2,mmu-miR-129-2-3p_plx,0.118677361527212
2,mmu-miR-1188-3p_plx,0.128415681304353
2,mmu-miR-6904-5p_plx,0.157469019353504
2,mmu-miR-322-5p_plx,0.127562523600353
2,mmu-miR-3102-3p_plx,0.255387443336477
2,mmu-miR-6970-5p_plx,0.241589803510447
2,mmu-miR-206-3p_plx,0.0680052085540397
2,mmu-miR-130b-3p_plx,0.507562043899593
2,mmu-miR-3084-5p_plx,0.114796007256578
2,mmu-miR-344f-5p_plx,0.141277675160984
2,mmu-miR-7658-5p_plx,0.15650129430305
